Hour,Minute,Day,Capacity (MW)
5,15,46,541.6543828
5,30,46,562.5025587
5,45,46,550.9186075
5,60,46,585.8372103
6,15,46,561.4166145
6,30,46,540.4039003
6,45,46,556.9968909
6,60,46,566.1659645
7,15,46,593.2015499
7,30,46,559.4627195
7,45,46,568.1716432
7,60,46,578.4708871
8,15,46,567.1435972
8,30,46,544.5770008
8,45,46,556.1783732
8,60,46,548.0464056
9,15,46,570.3845275
9,30,46,584.0299919
9,45,46,558.4558152
9,60,46,576.0814497
10,15,46,547.4090745
10,30,46,561.4227638
10,45,46,555.9261839
10,60,46,585.5023433
11,15,46,563.6271894
11,30,46,571.3824645
11,45,46,553.2297752
11,60,46,548.4461988
12,15,46,565.2762877
12,30,46,545.4171602
12,45,46,536.5234851
12,60,46,553.8693383
13,15,46,584.9934862
13,30,46,552.3927035
13,45,46,562.4299616
13,60,46,549.0957731
14,15,46,525.2500678
14,30,46,558.8219915
14,45,46,586.5402125
14,60,46,553.3878817
15,15,46,539.9871335
15,30,46,542.5976957
15,45,46,564.7767882
15,60,46,551.9341767
16,15,46,574.916887
16,30,46,554.300724
16,45,46,524.674974
16,60,46,551.6208554
17,15,46,570.4692036
17,30,46,575.618414
17,45,46,579.849379
17,60,46,575.1967915
18,15,46,576.3864163
18,30,46,589.820312
18,45,46,583.9336581
18,60,46,561.6893849
19,15,46,551.0209521
19,30,46,554.2355154
19,45,46,570.3170589
19,60,46,578.592822
20,15,46,554.7624542
20,30,46,583.5774159
20,45,46,546.9476155
20,60,46,551.1975294
21,15,46,552.4806142
21,30,46,547.978872
21,45,46,573.0552841
21,60,46,555.7524038
22,15,46,589.1246649
22,30,46,558.714676
22,45,46,589.3660078
22,60,46,519.0364168
23,15,46,564.7379404
23,30,46,563.4556246
23,45,46,590.4940433
23,60,46,563.0994218
24,15,46,587.9398746
24,30,46,589.7990859
24,45,46,548.6604308
24,60,46,539.3239507
1,15,47,572.863636
1,30,47,545.4721896
1,45,47,556.2424022
1,60,47,549.4639848
2,15,47,560.4652704
2,30,47,568.5784759
2,45,47,570.4737755
2,60,47,561.0354486
3,15,47,543.3141054
3,30,47,544.9507934
3,45,47,563.5999962
3,60,47,523.0579928
4,15,47,539.5893406
4,30,47,533.1833649
4,45,47,553.4465115
4,60,47,566.7580729
5,15,47,597.5259613
5,30,47,558.7474411
5,45,47,541.3377616
5,60,47,551.3904059
6,15,47,566.3160821
6,30,47,575.5426325
6,45,47,551.299946
6,60,47,558.7395368
7,15,47,578.2275562
7,30,47,562.4776137
7,45,47,560.1310194
7,60,47,553.3954239
8,15,47,552.5186366
8,30,47,576.1345183
8,45,47,550.1117339
8,60,47,558.0411822
9,15,47,541.8913774
9,30,47,568.6983124
9,45,47,562.8940132
9,60,47,566.0430713
10,15,47,558.3742181
10,30,47,546.6668505
10,45,47,557.418394
10,60,47,537.7941354
11,15,47,553.2721879
11,30,47,596.583696
11,45,47,586.1907662
11,60,47,573.0204865
12,15,47,565.9861136
12,30,47,572.3457112
12,45,47,565.1911276
12,60,47,574.0677504
13,15,47,578.5533411
13,30,47,542.0970107
13,45,47,555.6885032
13,60,47,558.3705408
14,15,47,549.7277036
14,30,47,542.5402147
14,45,47,579.639609
14,60,47,569.7471044
15,15,47,543.9055966
15,30,47,541.5826606
15,45,47,565.8082524
15,60,47,547.5387164
16,15,47,539.1988416
16,30,47,554.7641133
16,45,47,544.9867091
16,60,47,572.7232352
17,15,47,596.5735996
17,30,47,530.9704042
17,45,47,572.5249216
17,60,47,565.7302199
18,15,47,545.0223662
18,30,47,574.5573408
18,45,47,544.2723061
18,60,47,528.0025725
19,15,47,540.4263456
19,30,47,568.2795339
19,45,47,565.5317784
19,60,47,575.2284607
20,15,47,566.8489548
20,30,47,579.4470035
20,45,47,525.9962081
20,60,47,553.8302512
21,15,47,552.869356
21,30,47,557.8674324
21,45,47,576.2847926
21,60,47,547.7419352
22,15,47,562.9476646
22,30,47,527.5373781
22,45,47,543.8306072
22,60,47,574.2051727
23,15,47,530.2744945
23,30,47,581.9760263
23,45,47,550.8902461
23,60,47,567.4545505
24,15,47,539.5593281
24,30,47,571.1712179
24,45,47,558.7919093
24,60,47,579.343982
1,15,48,549.8647936
1,30,48,546.777238
1,45,48,546.4380055
1,60,48,591.1409616
2,15,48,553.417624
2,30,48,532.4754596
2,45,48,574.3430449
2,60,48,559.2234713
3,15,48,552.9893708
3,30,48,567.2753015
3,45,48,573.3430379
3,60,48,548.3843882
4,15,48,560.6303929
4,30,48,553.7295791
4,45,48,549.3515029
4,60,48,566.5993388
5,15,48,570.6237776
5,30,48,536.3858546
5,45,48,576.9877877
5,60,48,561.2515071
6,15,48,554.9510965
6,30,48,532.8115639
6,45,48,554.604441
6,60,48,557.6763066
7,15,48,560.5141903
7,30,48,551.6694762
7,45,48,573.9751751
7,60,48,584.4836269
8,15,48,579.1732183
8,30,48,555.0409084
8,45,48,564.3088346
8,60,48,565.4730272
9,15,48,548.6361489
9,30,48,558.6269541
9,45,48,549.1613075
9,60,48,559.9405284
10,15,48,585.171307
10,30,48,555.7532473
10,45,48,546.8524361
10,60,48,581.3636683
11,15,48,573.1071267
11,30,48,550.2141749
11,45,48,546.7503452
11,60,48,581.9113553
12,15,48,559.3285336
12,30,48,561.8476195
12,45,48,564.5327448
12,60,48,548.5173216
13,15,48,576.640015
13,30,48,597.3358484
13,45,48,518.0893137
13,60,48,562.0556964
14,15,48,574.2905624
14,30,48,545.7871593
14,45,48,560.2839871
14,60,48,561.6076116
15,15,48,548.9970853
15,30,48,570.3815194
15,45,48,578.7020947
15,60,48,562.4692054
16,15,48,564.8663743
16,30,48,549.8687761
16,45,48,577.1246765
16,60,48,557.3372706
17,15,48,566.028552
17,30,48,578.0458497
17,45,48,553.9491787
17,60,48,555.6362148
18,15,48,560.2974169
18,30,48,555.159325
18,45,48,538.0426384
18,60,48,566.7119566
19,15,48,535.2170924
19,30,48,553.8311043
19,45,48,535.7596342
19,60,48,580.1197079
20,15,48,560.2128423
20,30,48,566.6554624
20,45,48,554.5123575
20,60,48,584.7915723
21,15,48,552.2018157
21,30,48,577.6683774
21,45,48,577.6916581
21,60,48,550.2110088
22,15,48,565.8436054
22,30,48,560.8874448
22,45,48,593.4373826
22,60,48,542.5396263
23,15,48,532.8759393
23,30,48,563.9036255
23,45,48,542.9425105
23,60,48,549.1706285
24,15,48,564.2405643
24,30,48,537.5658704
24,45,48,576.3587691
24,60,48,565.7134265
1,15,49,582.0998324
1,30,49,553.7099994
1,45,49,573.7612788
1,60,49,540.4984384
2,15,49,562.7574571
2,30,49,577.205426
2,45,49,548.203796
2,60,49,560.2452644
3,15,49,585.5746983
3,30,49,545.9726309
3,45,49,540.6379292
3,60,49,574.0982205
4,15,49,558.4305133
4,30,49,540.7968877
4,45,49,544.1849647
4,60,49,564.4834197
5,15,49,562.8237487
5,30,49,553.0596626
5,45,49,562.5647116
5,60,49,568.0547589
6,15,49,546.8490489
6,30,49,553.5805308
6,45,49,546.9359983
6,60,49,580.748984
7,15,49,537.8827942
7,30,49,585.2378284
7,45,49,549.4878867
7,60,49,558.781744
8,15,49,574.489915
8,30,49,570.8924929
8,45,49,553.2263751
8,60,49,573.3610108
9,15,49,539.5029248
9,30,49,581.4297424
9,45,49,577.8114682
9,60,49,559.1180513
10,15,49,565.4267172
10,30,49,574.849531
10,45,49,553.4499621
10,60,49,567.7433158
11,15,49,570.0644417
11,30,49,564.9038383
11,45,49,535.5608873
11,60,49,553.3201397
12,15,49,526.4639028
12,30,49,552.5451024
12,45,49,545.8850277
12,60,49,557.2428189
13,15,49,564.9931483
13,30,49,572.4023375
13,45,49,556.4713625
13,60,49,559.4721475
14,15,49,575.4024478
14,30,49,580.0421938
14,45,49,562.3769779
14,60,49,572.9137689
15,15,49,546.8665207
15,30,49,584.7716259
15,45,49,547.9654133
15,60,49,546.250461
16,15,49,567.624095
16,30,49,557.7455061
16,45,49,532.8441406
16,60,49,576.4531486
17,15,49,570.1955126
17,30,49,585.7866244
17,45,49,563.6415364
17,60,49,570.3555678
18,15,49,539.9657572
18,30,49,589.2544391
18,45,49,597.6357767
18,60,49,552.5727921
19,15,49,547.4414319
19,30,49,575.186805
19,45,49,540.2304822
19,60,49,561.3295854
20,15,49,556.6080209
20,30,49,572.3469332
20,45,49,526.5849965
20,60,49,560.8356773
21,15,49,563.1025741
21,30,49,529.8221697
21,45,49,556.2147865
21,60,49,569.1146052
22,15,49,537.9306377
22,30,49,553.9033476
22,45,49,562.0374218
22,60,49,550.2602992
23,15,49,584.5679618
23,30,49,571.4106556
23,45,49,549.3407235
23,60,49,564.2436663
24,15,49,577.2937277
24,30,49,562.8783476
24,45,49,567.9318181
24,60,49,569.3432132
1,15,50,570.9148089
1,30,50,537.161671
1,45,50,547.7358893
1,60,50,553.0382251
2,15,50,532.6650923
2,30,50,535.866145
2,45,50,564.6696581
2,60,50,564.6903498
3,15,50,573.9506845
3,30,50,564.799835
3,45,50,546.2627743
3,60,50,558.5576052
4,15,50,547.0857034
4,30,50,573.010374
4,45,50,534.0807417
4,60,50,572.8841464
5,15,50,566.9688473
5,30,50,571.470543
5,45,50,549.3430194
5,60,50,562.0420434
6,15,50,558.1432686
6,30,50,534.0823971
6,45,50,566.7509151
6,60,50,566.0602815
7,15,50,546.6503704
7,30,50,579.114276
7,45,50,529.9199433
7,60,50,552.0870258
8,15,50,552.417111
8,30,50,547.1314597
8,45,50,547.9462253
8,60,50,566.7224791
9,15,50,544.5109685
9,30,50,559.9425727
9,45,50,551.855751
9,60,50,556.7137073
10,15,50,590.4475494
10,30,50,549.9447911
10,45,50,573.3109838
10,60,50,559.4349104
11,15,50,559.330321
11,30,50,527.6692713
11,45,50,575.5250599
11,60,50,561.3445508
12,15,50,551.7101538
12,30,50,559.4276861
12,45,50,557.0305461
12,60,50,588.8052189
13,15,50,540.6959284
13,30,50,549.622703
13,45,50,563.1171336
13,60,50,589.1676596
14,15,50,563.0275938
14,30,50,577.0043109
14,45,50,571.1353787
14,60,50,570.5841394
15,15,50,579.8920134
15,30,50,596.3224279
15,45,50,561.2309672
15,60,50,554.0673706
16,15,50,561.8796971
16,30,50,553.8519165
16,45,50,520.9782926
16,60,50,556.9168838
17,15,50,561.5625296
17,30,50,552.8186893
17,45,50,555.2647782
17,60,50,579.0522065
18,15,50,560.1658536
18,30,50,558.3255723
18,45,50,547.9887666
18,60,50,549.6929185
19,15,50,557.1632153
19,30,50,560.9091621
19,45,50,565.1765327
19,60,50,585.5839184
20,15,50,581.021965
20,30,50,539.2168911
20,45,50,587.5703589
20,60,50,542.6823867
21,15,50,600.9057312
21,30,50,562.0773281
21,45,50,551.6330261
21,60,50,525.7262633
22,15,50,552.3000549
22,30,50,584.059899
22,45,50,552.0597488
22,60,50,551.4350675
23,15,50,537.3210266
23,30,50,539.5979104
23,45,50,549.3419066
23,60,50,564.7086954
24,15,50,525.0554033
24,30,50,569.739596
24,45,50,550.939175
24,60,50,571.9818517
1,15,51,558.7438604
1,30,51,551.5681079
1,45,51,567.0452433
1,60,51,567.0843671
2,15,51,591.9662316
2,30,51,537.5143123
2,45,51,547.3227582
2,60,51,538.7871793
3,15,51,549.4820631
3,30,51,550.5417
3,45,51,551.5888262
3,60,51,551.1386706
4,15,51,550.4599594
4,30,51,554.9331519
4,45,51,565.825211
4,60,51,577.0464445
5,15,51,552.8406276
5,30,51,588.7300131
5,45,51,573.1020396
5,60,51,578.7809791
6,15,51,542.7691167
6,30,51,528.8875717
6,45,51,564.1670804
6,60,51,564.4516568
7,15,51,530.9817087
7,30,51,534.4912475
7,45,51,564.5782577
7,60,51,575.7816933
8,15,51,581.0183914
8,30,51,543.7830355
8,45,51,568.7126656
8,60,51,568.8701805
9,15,51,558.2899296
9,30,51,541.595876
9,45,51,540.7347123
9,60,51,570.9372873
10,15,51,531.2795612
10,30,51,553.9869913
10,45,51,561.1145786
10,60,51,576.7069003
11,15,51,552.935709
11,30,51,536.0199921
11,45,51,564.5124225
11,60,51,547.0341548
12,15,51,587.9123528
12,30,51,544.606789
12,45,51,561.6143507
12,60,51,592.2493386
13,15,51,576.0707782
13,30,51,558.5380901
13,45,51,566.6589383
13,60,51,598.1479389
14,15,51,581.7435462
14,30,51,537.0690904
14,45,51,561.8387712
14,60,51,576.2466758
15,15,51,533.689513
15,30,51,563.5405455
15,45,51,557.6991598
15,60,51,563.5356685
16,15,51,545.6359059
16,30,51,528.9072541
16,45,51,541.2592784
16,60,51,589.5069852
17,15,51,556.6912472
17,30,51,543.2384415
17,45,51,582.8438638
17,60,51,573.8587912
18,15,51,544.6943304
18,30,51,576.4119565
18,45,51,576.9921866
18,60,51,546.14856
19,15,51,567.6529205
19,30,51,552.745982
19,45,51,579.2906138
19,60,51,538.1549828
20,15,51,552.1273001
20,30,51,572.2513322
20,45,51,557.5130318
20,60,51,568.2505546
21,15,51,587.2586151
21,30,51,551.8355037
21,45,51,540.8763518
21,60,51,584.3896071
22,15,51,551.6547633
22,30,51,564.0253109
22,45,51,549.2882714
22,60,51,533.1338158
23,15,51,543.3071219
23,30,51,580.2963305
23,45,51,552.0191212
23,60,51,556.3565075
24,15,51,563.7266178
24,30,51,578.0795136
24,45,51,561.3097431
24,60,51,554.583532
1,15,52,544.8600483
1,30,52,568.3556824
1,45,52,524.6294186
1,60,52,539.5805469
2,15,52,570.868637
2,30,52,566.1302523
2,45,52,537.9131306
2,60,52,567.6059655
3,15,52,566.5002121
3,30,52,539.427985
3,45,52,557.6400111
3,60,52,585.0411973
4,15,52,550.7360647
4,30,52,536.755673
4,45,52,561.4138213
4,60,52,549.645267
5,15,52,552.9429918
5,30,52,565.5293801
5,45,52,557.9173804
5,60,52,552.5708035
6,15,52,541.9256268
6,30,52,545.3874848
6,45,52,542.0601265
6,60,52,548.9084531
7,15,52,587.6347542
7,30,52,561.2321004
7,45,52,549.8220666
7,60,52,556.7218589
8,15,52,562.831022
8,30,52,563.3343361
8,45,52,564.0324122
8,60,52,576.6671387
9,15,52,553.185651
9,30,52,564.6282556
9,45,52,548.6882666
9,60,52,528.3839857
10,15,52,549.4524019
10,30,52,582.0272892
10,45,52,553.0102812
10,60,52,575.5431757
11,15,52,568.6667875
11,30,52,549.0380047
11,45,52,590.1366291
11,60,52,573.1130802
12,15,52,573.5901888
12,30,52,543.9242964
12,45,52,548.2223831
12,60,52,569.3972723
13,15,52,578.454956
13,30,52,558.3831582
13,45,52,586.839378
13,60,52,556.7229313
14,15,52,570.5695538
14,30,52,558.8701126
14,45,52,576.722977
14,60,52,553.4607102
15,15,52,558.3012236
15,30,52,534.1238807
15,45,52,563.7629024
15,60,52,560.2839741
16,15,52,567.4599197
16,30,52,564.3513256
16,45,52,547.8579843
16,60,52,569.6853034
17,15,52,601.543279
17,30,52,548.3142347
17,45,52,574.076511
17,60,52,549.356965
18,15,52,543.9440656
18,30,52,540.4345698
18,45,52,568.2337717
18,60,52,559.3592063
19,15,52,573.1174526
19,30,52,555.7044775
19,45,52,539.5743194
19,60,52,555.5680359
20,15,52,557.6074248
20,30,52,568.8399903
20,45,52,539.000209
20,60,52,528.6430028
21,15,52,566.3262375
21,30,52,546.1029401
21,45,52,550.7810405
21,60,52,567.8247652
22,15,52,559.1151008
22,30,52,561.5148123
22,45,52,578.202049
22,60,52,576.2638804
23,15,52,558.8738096
23,30,52,550.111533
23,45,52,539.272687
23,60,52,563.9840673
24,15,52,596.6800747
24,30,52,575.9556743
24,45,52,562.4975514
24,60,52,540.8425387
1,15,53,538.7476469
1,30,53,550.1384984
1,45,53,497.5554823
1,60,53,565.6476491
2,15,53,579.1710048
2,30,53,560.625257
2,45,53,553.4606397
2,60,53,580.9619093
3,15,53,551.81285
3,30,53,549.3306617
3,45,53,573.9731024
3,60,53,558.9052054
4,15,53,548.4283847
4,30,53,572.8658054
4,45,53,550.9446896
4,60,53,583.201507
5,15,53,548.5118659
5,30,53,549.0920261
5,45,53,548.5232786
5,60,53,564.6468395
6,15,53,580.1792543
6,30,53,564.8010908
6,45,53,571.4539148
6,60,53,579.3646867
7,15,53,556.7141586
7,30,53,574.3439642
7,45,53,556.7769426
7,60,53,593.1910266
8,15,53,563.0758138
8,30,53,549.8855051
8,45,53,560.4590638
8,60,53,546.8173601
9,15,53,533.8645306
9,30,53,564.5409034
9,45,53,562.6269008
9,60,53,569.5209985
10,15,53,544.9830942
10,30,53,545.6352663
10,45,53,550.781409
10,60,53,542.3515323
11,15,53,602.8724691
11,30,53,564.8970037
11,45,53,548.1233221
11,60,53,565.761166
12,15,53,578.9423777
12,30,53,569.9072594
12,45,53,573.8205547
12,60,53,566.6848035
13,15,53,534.143038
13,30,53,546.3755463
13,45,53,576.1646262
13,60,53,555.5723494
14,15,53,563.0581279
14,30,53,567.8991141
14,45,53,542.0943272
14,60,53,561.9271464
15,15,53,551.6975149
15,30,53,534.6828918
15,45,53,565.2522237
15,60,53,544.9973907
16,15,53,550.5836001
16,30,53,536.8919711
16,45,53,548.9444845
16,60,53,566.0101458
17,15,53,584.5405576
17,30,53,540.2915479
17,45,53,564.4678666
17,60,53,567.3828563
18,15,53,575.9046908
18,30,53,579.4390565
18,45,53,540.7117525
18,60,53,559.8196784
19,15,53,578.9614556
19,30,53,567.7383808
19,45,53,581.7326063
19,60,53,578.7289138
20,15,53,597.1829995
20,30,53,515.9252192
20,45,53,553.3826063
20,60,53,553.2715691
21,15,53,535.5102947
21,30,53,550.282355
21,45,53,582.0969576
21,60,53,559.785634
22,15,53,574.5397802
22,30,53,585.5784312
22,45,53,554.0632965
22,60,53,552.1095636
23,15,53,537.2537514
23,30,53,554.275652
23,45,53,547.1154801
23,60,53,555.2252975
24,15,53,555.1222044
24,30,53,546.8916813
24,45,53,540.0765428
24,60,53,552.6322587
1,15,54,559.054426
1,30,54,544.1528612
1,45,54,564.5811586
1,60,54,556.4556245
2,15,54,554.5480548
2,30,54,573.740074
2,45,54,596.5672062
2,60,54,572.6909231
3,15,54,569.3358495
3,30,54,558.8922671
3,45,54,560.9396052
3,60,54,568.3329972
4,15,54,549.7627128
4,30,54,534.3818125
4,45,54,565.8395611
4,60,54,547.3254495
5,15,54,565.2601472
5,30,54,545.2190231
5,45,54,538.2965609
5,60,54,535.840849
6,15,54,563.4166309
6,30,54,590.8108067
6,45,54,562.0961708
6,60,54,566.8445426
7,15,54,561.1691539
7,30,54,562.5816696
7,45,54,597.5378272
7,60,54,546.0256393
8,15,54,556.2139826
8,30,54,547.7863779
8,45,54,570.5039689
8,60,54,562.9924478
9,15,54,553.4577164
9,30,54,570.9632931
9,45,54,542.3516266
9,60,54,560.7699165
10,15,54,562.0962316
10,30,54,584.5789448
10,45,54,567.6323334
10,60,54,559.3562038
11,15,54,536.8506167
11,30,54,534.7362294
11,45,54,568.4836287
11,60,54,547.3529942
12,15,54,554.8667081
12,30,54,544.5826442
12,45,54,561.7878441
12,60,54,562.5453931
13,15,54,587.3760653
13,30,54,588.5735995
13,45,54,576.1939306
13,60,54,576.5598408
14,15,54,539.6674692
14,30,54,579.6994117
14,45,54,543.4014598
14,60,54,532.6319967
15,15,54,610.6465635
15,30,54,564.0315839
15,45,54,547.9627266
15,60,54,558.9447469
16,15,54,559.9446842
16,30,54,524.9286411
16,45,54,547.1014455
16,60,54,567.4799595
17,15,54,559.3967949
17,30,54,531.5934112
17,45,54,550.7692706
17,60,54,556.3584052
18,15,54,560.1464105
18,30,54,531.333421
18,45,54,562.9948517
18,60,54,583.8455705
19,15,54,532.7420655
19,30,54,565.997997
19,45,54,580.8105737
19,60,54,565.041292
20,15,54,568.4579819
20,30,54,551.0386245
20,45,54,555.7834555
20,60,54,540.0760085
21,15,54,556.8259458
21,30,54,549.7686437
21,45,54,548.0430035
21,60,54,582.5064988
22,15,54,556.8987709
22,30,54,569.1270325
22,45,54,564.9587788
22,60,54,542.2012943
23,15,54,527.878021
23,30,54,535.3444062
23,45,54,563.3321545
23,60,54,553.8842246
24,15,54,571.2480626
24,30,54,552.5952597
24,45,54,537.168901
24,60,54,560.3919479
1,15,55,576.8391544
1,30,55,563.1599063
1,45,55,555.7709108
1,60,55,551.9243241
2,15,55,579.574159
2,30,55,573.7822082
2,45,55,551.7816057
2,60,55,536.7745328
3,15,55,543.8601805
3,30,55,564.271558
3,45,55,540.9293219
3,60,55,552.4806104
4,15,55,556.8107361
4,30,55,548.014442
4,45,55,548.5923043
4,60,55,555.1102647
5,15,55,549.7977336
5,30,55,536.8421206
5,45,55,570.872966
5,60,55,543.7619849
6,15,55,575.7585933
6,30,55,553.1934213
6,45,55,553.7749576
6,60,55,580.0234944
7,15,55,563.0890197
7,30,55,552.2298008
7,45,55,545.2777361
7,60,55,550.3481564
8,15,55,565.3615163
8,30,55,572.6825874
8,45,55,559.6009394
8,60,55,550.7458493
9,15,55,564.3061049
9,30,55,569.8027805
9,45,55,551.9123873
9,60,55,582.4389809
10,15,55,552.8517202
10,30,55,573.519977
10,45,55,574.6667885
10,60,55,559.741991
11,15,55,557.42901
11,30,55,573.0898104
11,45,55,529.2891623
11,60,55,559.3673251
12,15,55,559.946799
12,30,55,564.7996556
12,45,55,544.3298468
12,60,55,535.7304293
13,15,55,515.6247259
13,30,55,567.7383146
13,45,55,576.4619638
13,60,55,551.541312
14,15,55,597.7645826
14,30,55,548.3222324
14,45,55,537.3493204
14,60,55,556.4300864
15,15,55,560.546701
15,30,55,569.9851071
15,45,55,560.7964215
15,60,55,546.3145218
16,15,55,533.8831123
16,30,55,549.2108367
16,45,55,536.4905116
16,60,55,570.6602467
17,15,55,557.1186166
17,30,55,528.4812948
17,45,55,564.7997848
17,60,55,543.7151793
18,15,55,580.9206802
18,30,55,559.6694791
18,45,55,562.5675486
18,60,55,545.9256003
19,15,55,567.3767785
19,30,55,559.8774627
19,45,55,562.353656
19,60,55,553.5721246
20,15,55,569.3471306
20,30,55,518.8851955
20,45,55,561.5271873
20,60,55,575.9741413
21,15,55,555.693787
21,30,55,568.2790467
21,45,55,549.0667426
21,60,55,561.6428883
22,15,55,549.255298
22,30,55,577.5590733
22,45,55,566.5079642
22,60,55,581.3389213
23,15,55,558.1313907
23,30,55,557.8441078
23,45,55,563.9437876
23,60,55,582.5251558
24,15,55,519.6882797
24,30,55,531.3698117
24,45,55,579.5517496
24,60,55,589.8121602
1,15,56,555.4628525
1,30,56,580.9769258
1,45,56,594.3410638
1,60,56,561.9203233
2,15,56,551.3580227
2,30,56,551.0033341
2,45,56,554.6221595
2,60,56,571.8892914
3,15,56,556.0215056
3,30,56,592.1657505
3,45,56,553.2544187
3,60,56,547.0964371
4,15,56,567.7287869
4,30,56,562.6670397
4,45,56,566.386555
4,60,56,524.538244
5,15,56,556.3594587
5,30,56,528.800188
5,45,56,561.8489955
5,60,56,571.337871
6,15,56,578.1247087
6,30,56,571.1410821
6,45,56,566.7393493
6,60,56,571.5089135
7,15,56,557.8874546
7,30,56,558.1847319
7,45,56,575.5197251
7,60,56,576.6138373
8,15,56,551.1075093
8,30,56,529.3935306
8,45,56,521.2405676
8,60,56,532.2533888
9,15,56,542.4438229
9,30,56,566.1343144
9,45,56,546.1144843
9,60,56,557.418076
10,15,56,564.8619302
10,30,56,536.1227283
10,45,56,544.8964105
10,60,56,546.5476225
11,15,56,545.6897072
11,30,56,551.624487
11,45,56,571.701128
11,60,56,550.507699
12,15,56,570.1808629
12,30,56,564.3861531
12,45,56,561.9556802
12,60,56,574.7762805
13,15,56,593.8494332
13,30,56,582.8352382
13,45,56,532.8843662
13,60,56,567.4896571
14,15,56,538.4041583
14,30,56,525.8982645
14,45,56,538.9956958
14,60,56,523.0970977
15,15,56,540.2960279
15,30,56,580.9848403
15,45,56,551.0149073
15,60,56,602.6984183
16,15,56,565.2126755
16,30,56,575.2504356
16,45,56,556.4250797
16,60,56,554.2383024
17,15,56,545.9912657
17,30,56,561.4475668
17,45,56,534.5393485
17,60,56,544.8994116
18,15,56,541.3117936
18,30,56,561.5706983
18,45,56,583.6303128
18,60,56,594.1337478
19,15,56,530.0741557
19,30,56,564.4912536
19,45,56,548.1073587
19,60,56,541.1112033
20,15,56,560.5073344
20,30,56,551.0905799
20,45,56,559.6518149
20,60,56,571.3954394
21,15,56,543.5011836
21,30,56,556.3151275
21,45,56,530.9801521
21,60,56,552.5411558
22,15,56,575.002504
22,30,56,530.2379177
22,45,56,565.2132306
22,60,56,536.6827599
23,15,56,562.3999359
23,30,56,551.4437256
23,45,56,554.2554858
23,60,56,532.5593408
24,15,56,543.9008072
24,30,56,555.655241
24,45,56,559.988383
24,60,56,555.6831999
1,15,57,548.3180711
1,30,57,580.5634401
1,45,57,555.6316339
1,60,57,546.1135682
2,15,57,546.3959466
2,30,57,557.5774498
2,45,57,574.0227984
2,60,57,551.8648296
3,15,57,573.0825284
3,30,57,562.5232053
3,45,57,549.5933532
3,60,57,545.4370724
4,15,57,561.718122
4,30,57,557.1235367
4,45,57,544.000304
4,60,57,545.8116109
5,15,57,567.6405287
5,30,57,567.3546383
5,45,57,553.7173755
5,60,57,572.3387105
6,15,57,553.0864714
6,30,57,556.924221
6,45,57,579.0290315
6,60,57,549.9764935
7,15,57,525.3718198
7,30,57,537.7160319
7,45,57,563.5761941
7,60,57,555.282481
8,15,57,603.8544403
8,30,57,535.6501958
8,45,57,554.8228643
8,60,57,559.473904
9,15,57,536.3254122
9,30,57,576.4812963
9,45,57,570.9931531
9,60,57,584.0716288
10,15,57,570.0697375
10,30,57,500.6987449
10,45,57,542.9843399
10,60,57,563.9190093
11,15,57,545.4723214
11,30,57,563.4537743
11,45,57,557.7306862
11,60,57,549.8524776
12,15,57,559.9290808
12,30,57,567.2123801
12,45,57,577.5274824
12,60,57,544.1811184
13,15,57,549.4550852
13,30,57,547.0180737
13,45,57,572.6950577
13,60,57,584.5589016
14,15,57,576.0971531
14,30,57,580.7673954
14,45,57,562.8956379
14,60,57,545.6910754
15,15,57,569.9424724
15,30,57,587.0758379
15,45,57,567.0991941
15,60,57,574.0261916
16,15,57,533.5479405
16,30,57,568.1631854
16,45,57,556.2952976
16,60,57,567.8729887
17,15,57,579.7159583
17,30,57,548.3478194
17,45,57,583.4671532
17,60,57,543.3716472
18,15,57,559.4834148
18,30,57,563.8398637
18,45,57,576.2788938
18,60,57,553.5250945
19,15,57,543.4947402
19,30,57,582.0049731
19,45,57,564.7514647
19,60,57,527.4880932
20,15,57,564.0521301
20,30,57,530.9763941
20,45,57,571.7622947
20,60,57,581.522917
21,15,57,555.8229262
21,30,57,543.9446007
21,45,57,578.8998416
21,60,57,550.454787
22,15,57,545.4166142
22,30,57,538.1598162
22,45,57,534.7896018
22,60,57,563.3295053
23,15,57,553.3843128
23,30,57,571.7224898
23,45,57,557.8869198
23,60,57,555.3824324
24,15,57,530.6346095
24,30,57,546.1206558
24,45,57,560.524513
24,60,57,551.8062641
1,15,58,579.6875168
1,30,58,528.8344824
1,45,58,555.8487897
1,60,58,560.6906022
2,15,58,546.9900061
2,30,58,560.6484863
2,45,58,586.0099489
2,60,58,541.6201356
3,15,58,553.0710696
3,30,58,535.5846515
3,45,58,570.7313371
3,60,58,539.0718857
4,15,58,544.7663605
4,30,58,582.1087456
4,45,58,572.2943903
4,60,58,546.439768
5,15,58,575.4558106
5,30,58,548.0255974
5,45,58,560.5506677
5,60,58,588.8435841
6,15,58,595.7647637
6,30,58,551.5606036
6,45,58,558.3237204
6,60,58,575.8249146
7,15,58,568.7599692
7,30,58,555.0004335
7,45,58,555.3859799
7,60,58,545.9804537
8,15,58,521.6226802
8,30,58,556.2506121
8,45,58,539.2058909
8,60,58,555.0836148
9,15,58,599.2210613
9,30,58,559.3697145
9,45,58,583.5259683
9,60,58,540.632604
10,15,58,579.6961244
10,30,58,531.4179353
10,45,58,554.2326077
