Hour,Minute,Day,Capacity (MW)
3,60,46,393.9173003
4,15,46,369.0114621
4,30,46,356.7493672
4,45,46,372.2926684
4,60,46,379.3740463
5,15,46,348.5543828
5,30,46,369.4025587
5,45,46,357.8186075
5,60,46,392.7372103
6,15,46,368.3166145
6,30,46,347.3039003
6,45,46,363.8968909
6,60,46,373.0659645
7,15,46,400.1015499
7,30,46,366.3627195
7,45,46,375.0716432
7,60,46,385.3708871
8,15,46,374.0435972
8,30,46,351.4770008
8,45,46,363.0783732
8,60,46,354.9464056
9,15,46,377.2845275
9,30,46,390.9299919
9,45,46,365.3558152
9,60,46,382.9814497
10,15,46,354.3090745
10,30,46,368.3227638
10,45,46,362.8261839
10,60,46,392.4023433
11,15,46,370.5271894
11,30,46,378.2824645
11,45,46,360.1297752
11,60,46,355.3461988
12,15,46,372.1762877
12,30,46,352.3171602
12,45,46,343.4234851
12,60,46,360.7693383
13,15,46,391.8934862
13,30,46,359.2927035
13,45,46,369.3299616
13,60,46,355.9957731
14,15,46,332.1500678
14,30,46,365.7219915
14,45,46,393.4402125
14,60,46,360.2878817
15,15,46,346.8871335
15,30,46,349.4976957
15,45,46,371.6767882
15,60,46,358.8341767
16,15,46,381.816887
16,30,46,361.200724
16,45,46,331.574974
16,60,46,358.5208554
17,15,46,377.3692036
17,30,46,382.518414
17,45,46,386.749379
17,60,46,382.0967915
18,15,46,383.2864163
18,30,46,396.720312
18,45,46,390.8336581
18,60,46,368.5893849
19,15,46,357.9209521
19,30,46,361.1355154
19,45,46,377.2170589
19,60,46,385.492822
20,15,46,361.6624542
20,30,46,390.4774159
20,45,46,353.8476155
20,60,46,358.0975294
21,15,46,359.3806142
21,30,46,354.878872
21,45,46,379.9552841
21,60,46,362.6524038
22,15,46,396.0246649
22,30,46,365.614676
22,45,46,396.2660078
22,60,46,325.9364168
23,15,46,371.6379404
23,30,46,370.3556246
23,45,46,397.3940433
23,60,46,369.9994218
24,15,46,394.8398746
24,30,46,396.6990859
24,45,46,355.5604308
24,60,46,346.2239507
1,15,47,379.763636
1,30,47,352.3721896
1,45,47,363.1424022
1,60,47,356.3639848
2,15,47,367.3652704
2,30,47,375.4784759
2,45,47,377.3737755
2,60,47,367.9354486
3,15,47,350.2141054
3,30,47,351.8507934
3,45,47,370.4999962
3,60,47,329.9579928
4,15,47,346.4893406
4,30,47,340.0833649
4,45,47,360.3465115
4,60,47,373.6580729
5,15,47,404.4259613
5,30,47,365.6474411
5,45,47,348.2377616
5,60,47,358.2904059
6,15,47,373.2160821
6,30,47,382.4426325
6,45,47,358.199946
6,60,47,365.6395368
7,15,47,385.1275562
7,30,47,369.3776137
7,45,47,367.0310194
7,60,47,360.2954239
8,15,47,359.4186366
8,30,47,383.0345183
8,45,47,357.0117339
8,60,47,364.9411822
9,15,47,348.7913774
9,30,47,375.5983124
9,45,47,369.7940132
9,60,47,372.9430713
10,15,47,365.2742181
10,30,47,353.5668505
10,45,47,364.318394
10,60,47,344.6941354
11,15,47,360.1721879
11,30,47,403.483696
11,45,47,393.0907662
11,60,47,379.9204865
12,15,47,372.8861136
12,30,47,379.2457112
12,45,47,372.0911276
12,60,47,380.9677504
13,15,47,385.4533411
13,30,47,348.9970107
13,45,47,362.5885032
13,60,47,365.2705408
14,15,47,356.6277036
14,30,47,349.4402147
14,45,47,386.539609
14,60,47,376.6471044
15,15,47,350.8055966
15,30,47,348.4826606
15,45,47,372.7082524
15,60,47,354.4387164
16,15,47,346.0988416
16,30,47,361.6641133
16,45,47,351.8867091
16,60,47,379.6232352
17,15,47,403.4735996
17,30,47,337.8704042
17,45,47,379.4249216
17,60,47,372.6302199
18,15,47,351.9223662
18,30,47,381.4573408
18,45,47,351.1723061
18,60,47,334.9025725
19,15,47,347.3263456
19,30,47,375.1795339
19,45,47,372.4317784
19,60,47,382.1284607
20,15,47,373.7489548
20,30,47,386.3470035
20,45,47,332.8962081
20,60,47,360.7302512
21,15,47,359.769356
21,30,47,364.7674324
21,45,47,383.1847926
21,60,47,354.6419352
22,15,47,369.8476646
22,30,47,334.4373781
22,45,47,350.7306072
22,60,47,381.1051727
23,15,47,337.1744945
23,30,47,388.8760263
23,45,47,357.7902461
23,60,47,374.3545505
24,15,47,346.4593281
24,30,47,378.0712179
24,45,47,365.6919093
24,60,47,386.243982
1,15,48,356.7647936
1,30,48,353.677238
1,45,48,353.3380055
1,60,48,398.0409616
2,15,48,360.317624
2,30,48,339.3754596
2,45,48,381.2430449
2,60,48,366.1234713
3,15,48,359.8893708
3,30,48,374.1753015
3,45,48,380.2430379
3,60,48,355.2843882
4,15,48,367.5303929
4,30,48,360.6295791
4,45,48,356.2515029
4,60,48,373.4993388
5,15,48,377.5237776
5,30,48,343.2858546
5,45,48,383.8877877
5,60,48,368.1515071
6,15,48,361.8510965
6,30,48,339.7115639
6,45,48,361.504441
6,60,48,364.5763066
7,15,48,367.4141903
7,30,48,358.5694762
7,45,48,380.8751751
7,60,48,391.3836269
8,15,48,386.0732183
8,30,48,361.9409084
8,45,48,371.2088346
8,60,48,372.3730272
9,15,48,355.5361489
9,30,48,365.5269541
9,45,48,356.0613075
9,60,48,366.8405284
10,15,48,392.071307
10,30,48,362.6532473
10,45,48,353.7524361
10,60,48,388.2636683
11,15,48,380.0071267
11,30,48,357.1141749
11,45,48,353.6503452
11,60,48,388.8113553
12,15,48,366.2285336
12,30,48,368.7476195
12,45,48,371.4327448
12,60,48,355.4173216
13,15,48,383.540015
13,30,48,404.2358484
13,45,48,324.9893137
13,60,48,368.9556964
14,15,48,381.1905624
14,30,48,352.6871593
14,45,48,367.1839871
14,60,48,368.5076116
15,15,48,355.8970853
15,30,48,377.2815194
15,45,48,385.6020947
15,60,48,369.3692054
16,15,48,371.7663743
16,30,48,356.7687761
16,45,48,384.0246765
16,60,48,364.2372706
17,15,48,372.928552
17,30,48,384.9458497
17,45,48,360.8491787
17,60,48,362.5362148
18,15,48,367.1974169
18,30,48,362.059325
18,45,48,344.9426384
18,60,48,373.6119566
19,15,48,342.1170924
19,30,48,360.7311043
19,45,48,342.6596342
19,60,48,387.0197079
20,15,48,367.1128423
20,30,48,373.5554624
20,45,48,361.4123575
20,60,48,391.6915723
21,15,48,359.1018157
21,30,48,384.5683774
21,45,48,384.5916581
21,60,48,357.1110088
22,15,48,372.7436054
22,30,48,367.7874448
22,45,48,400.3373826
22,60,48,349.4396263
23,15,48,339.7759393
23,30,48,370.8036255
23,45,48,349.8425105
23,60,48,356.0706285
24,15,48,371.1405643
24,30,48,344.4658704
24,45,48,383.2587691
24,60,48,372.6134265
1,15,49,388.9998324
1,30,49,360.6099994
1,45,49,380.6612788
1,60,49,347.3984384
2,15,49,369.6574571
2,30,49,384.105426
2,45,49,355.103796
2,60,49,367.1452644
3,15,49,392.4746983
3,30,49,352.8726309
3,45,49,347.5379292
3,60,49,380.9982205
4,15,49,365.3305133
4,30,49,347.6968877
4,45,49,351.0849647
4,60,49,371.3834197
5,15,49,369.7237487
5,30,49,359.9596626
5,45,49,369.4647116
5,60,49,374.9547589
6,15,49,353.7490489
6,30,49,360.4805308
6,45,49,353.8359983
6,60,49,387.648984
7,15,49,344.7827942
7,30,49,392.1378284
7,45,49,356.3878867
7,60,49,365.681744
8,15,49,381.389915
8,30,49,377.7924929
8,45,49,360.1263751
8,60,49,380.2610108
9,15,49,346.4029248
9,30,49,388.3297424
9,45,49,384.7114682
9,60,49,366.0180513
10,15,49,372.3267172
10,30,49,381.749531
10,45,49,360.3499621
10,60,49,374.6433158
11,15,49,376.9644417
11,30,49,371.8038383
11,45,49,342.4608873
11,60,49,360.2201397
12,15,49,333.3639028
12,30,49,359.4451024
12,45,49,352.7850277
12,60,49,364.1428189
13,15,49,371.8931483
13,30,49,379.3023375
13,45,49,363.3713625
13,60,49,366.3721475
14,15,49,382.3024478
14,30,49,386.9421938
14,45,49,369.2769779
14,60,49,379.8137689
15,15,49,353.7665207
15,30,49,391.6716259
15,45,49,354.8654133
15,60,49,353.150461
16,15,49,374.524095
16,30,49,364.6455061
16,45,49,339.7441406
16,60,49,383.3531486
17,15,49,377.0955126
17,30,49,392.6866244
17,45,49,370.5415364
17,60,49,377.2555678
18,15,49,346.8657572
18,30,49,396.1544391
18,45,49,404.5357767
18,60,49,359.4727921
19,15,49,354.3414319
19,30,49,382.086805
19,45,49,347.1304822
19,60,49,368.2295854
20,15,49,363.5080209
20,30,49,379.2469332
20,45,49,333.4849965
20,60,49,367.7356773
21,15,49,370.0025741
21,30,49,336.7221697
21,45,49,363.1147865
21,60,49,376.0146052
22,15,49,344.8306377
22,30,49,360.8033476
22,45,49,368.9374218
22,60,49,357.1602992
23,15,49,391.4679618
23,30,49,378.3106556
23,45,49,356.2407235
23,60,49,371.1436663
24,15,49,384.1937277
24,30,49,369.7783476
24,45,49,374.8318181
24,60,49,376.2432132
1,15,50,377.8148089
1,30,50,344.061671
1,45,50,354.6358893
1,60,50,359.9382251
2,15,50,339.5650923
2,30,50,342.766145
2,45,50,371.5696581
2,60,50,371.5903498
3,15,50,380.8506845
3,30,50,371.699835
3,45,50,353.1627743
3,60,50,365.4576052
4,15,50,353.9857034
4,30,50,379.910374
4,45,50,340.9807417
4,60,50,379.7841464
5,15,50,373.8688473
5,30,50,378.370543
5,45,50,356.2430194
5,60,50,368.9420434
6,15,50,365.0432686
6,30,50,340.9823971
6,45,50,373.6509151
6,60,50,372.9602815
7,15,50,353.5503704
7,30,50,386.014276
7,45,50,336.8199433
7,60,50,358.9870258
8,15,50,359.317111
8,30,50,354.0314597
8,45,50,354.8462253
8,60,50,373.6224791
9,15,50,351.4109685
9,30,50,366.8425727
9,45,50,358.755751
9,60,50,363.6137073
10,15,50,397.3475494
10,30,50,356.8447911
10,45,50,380.2109838
10,60,50,366.3349104
11,15,50,366.230321
11,30,50,334.5692713
11,45,50,382.4250599
11,60,50,368.2445508
12,15,50,358.6101538
12,30,50,366.3276861
12,45,50,363.9305461
12,60,50,395.7052189
13,15,50,347.5959284
13,30,50,356.522703
13,45,50,370.0171336
13,60,50,396.0676596
14,15,50,369.9275938
14,30,50,383.9043109
14,45,50,378.0353787
14,60,50,377.4841394
15,15,50,386.7920134
15,30,50,403.2224279
15,45,50,368.1309672
15,60,50,360.9673706
16,15,50,368.7796971
16,30,50,360.7519165
16,45,50,327.8782926
16,60,50,363.8168838
17,15,50,368.4625296
17,30,50,359.7186893
17,45,50,362.1647782
17,60,50,385.9522065
18,15,50,367.0658536
18,30,50,365.2255723
18,45,50,354.8887666
18,60,50,356.5929185
19,15,50,364.0632153
19,30,50,367.8091621
19,45,50,372.0765327
19,60,50,392.4839184
20,15,50,387.921965
20,30,50,346.1168911
20,45,50,394.4703589
20,60,50,349.5823867
21,15,50,407.8057312
21,30,50,368.9773281
21,45,50,358.5330261
21,60,50,332.6262633
22,15,50,359.2000549
22,30,50,390.959899
22,45,50,358.9597488
22,60,50,358.3350675
23,15,50,344.2210266
23,30,50,346.4979104
23,45,50,356.2419066
23,60,50,371.6086954
24,15,50,331.9554033
24,30,50,376.639596
24,45,50,357.839175
24,60,50,378.8818517
1,15,51,365.6438604
1,30,51,358.4681079
1,45,51,373.9452433
1,60,51,373.9843671
2,15,51,398.8662316
2,30,51,344.4143123
2,45,51,354.2227582
2,60,51,345.6871793
3,15,51,356.3820631
3,30,51,357.4417
3,45,51,358.4888262
3,60,51,358.0386706
4,15,51,357.3599594
4,30,51,361.8331519
4,45,51,372.725211
4,60,51,383.9464445
5,15,51,359.7406276
5,30,51,395.6300131
5,45,51,380.0020396
5,60,51,385.6809791
6,15,51,349.6691167
6,30,51,335.7875717
6,45,51,371.0670804
6,60,51,371.3516568
7,15,51,337.8817087
7,30,51,341.3912475
7,45,51,371.4782577
7,60,51,382.6816933
8,15,51,387.9183914
8,30,51,350.6830355
8,45,51,375.6126656
8,60,51,375.7701805
9,15,51,365.1899296
9,30,51,348.495876
9,45,51,347.6347123
9,60,51,377.8372873
10,15,51,338.1795612
10,30,51,360.8869913
10,45,51,368.0145786
10,60,51,383.6069003
11,15,51,359.835709
11,30,51,342.9199921
11,45,51,371.4124225
11,60,51,353.9341548
12,15,51,394.8123528
12,30,51,351.506789
12,45,51,368.5143507
12,60,51,399.1493386
13,15,51,382.9707782
13,30,51,365.4380901
13,45,51,373.5589383
13,60,51,405.0479389
14,15,51,388.6435462
14,30,51,343.9690904
14,45,51,368.7387712
14,60,51,383.1466758
15,15,51,340.589513
15,30,51,370.4405455
15,45,51,364.5991598
15,60,51,370.4356685
16,15,51,352.5359059
16,30,51,335.8072541
16,45,51,348.1592784
16,60,51,396.4069852
17,15,51,363.5912472
17,30,51,350.1384415
17,45,51,389.7438638
17,60,51,380.7587912
18,15,51,351.5943304
18,30,51,383.3119565
18,45,51,383.8921866
18,60,51,353.04856
19,15,51,374.5529205
19,30,51,359.645982
19,45,51,386.1906138
19,60,51,345.0549828
20,15,51,359.0273001
20,30,51,379.1513322
20,45,51,364.4130318
20,60,51,375.1505546
21,15,51,394.1586151
21,30,51,358.7355037
21,45,51,347.7763518
21,60,51,391.2896071
22,15,51,358.5547633
22,30,51,370.9253109
22,45,51,356.1882714
22,60,51,340.0338158
23,15,51,350.2071219
23,30,51,387.1963305
23,45,51,358.9191212
23,60,51,363.2565075
24,15,51,370.6266178
24,30,51,384.9795136
24,45,51,368.2097431
24,60,51,361.483532
1,15,52,351.7600483
1,30,52,375.2556824
1,45,52,331.5294186
1,60,52,346.4805469
2,15,52,377.768637
2,30,52,373.0302523
2,45,52,344.8131306
2,60,52,374.5059655
3,15,52,373.4002121
3,30,52,346.327985
3,45,52,364.5400111
3,60,52,391.9411973
4,15,52,357.6360647
4,30,52,343.655673
4,45,52,368.3138213
4,60,52,356.545267
5,15,52,359.8429918
5,30,52,372.4293801
5,45,52,364.8173804
5,60,52,359.4708035
6,15,52,348.8256268
6,30,52,352.2874848
6,45,52,348.9601265
6,60,52,355.8084531
7,15,52,394.5347542
7,30,52,368.1321004
7,45,52,356.7220666
7,60,52,363.6218589
8,15,52,369.731022
8,30,52,370.2343361
8,45,52,370.9324122
8,60,52,383.5671387
9,15,52,360.085651
9,30,52,371.5282556
9,45,52,355.5882666
9,60,52,335.2839857
10,15,52,356.3524019
10,30,52,388.9272892
10,45,52,359.9102812
10,60,52,382.4431757
11,15,52,375.5667875
11,30,52,355.9380047
11,45,52,397.0366291
11,60,52,380.0130802
12,15,52,380.4901888
12,30,52,350.8242964
12,45,52,355.1223831
12,60,52,376.2972723
13,15,52,385.354956
13,30,52,365.2831582
13,45,52,393.739378
13,60,52,363.6229313
14,15,52,377.4695538
14,30,52,365.7701126
14,45,52,383.622977
14,60,52,360.3607102
15,15,52,365.2012236
15,30,52,341.0238807
15,45,52,370.6629024
15,60,52,367.1839741
16,15,52,374.3599197
16,30,52,371.2513256
16,45,52,354.7579843
16,60,52,376.5853034
17,15,52,408.443279
17,30,52,355.2142347
17,45,52,380.976511
17,60,52,356.256965
18,15,52,350.8440656
18,30,52,347.3345698
18,45,52,375.1337717
18,60,52,366.2592063
19,15,52,380.0174526
19,30,52,362.6044775
19,45,52,346.4743194
19,60,52,362.4680359
20,15,52,364.5074248
20,30,52,375.7399903
20,45,52,345.900209
20,60,52,335.5430028
21,15,52,373.2262375
21,30,52,353.0029401
21,45,52,357.6810405
21,60,52,374.7247652
22,15,52,366.0151008
22,30,52,368.4148123
22,45,52,385.102049
22,60,52,383.1638804
23,15,52,365.7738096
23,30,52,357.011533
23,45,52,346.172687
23,60,52,370.8840673
24,15,52,403.5800747
24,30,52,382.8556743
24,45,52,369.3975514
24,60,52,347.7425387
1,15,53,345.6476469
1,30,53,357.0384984
1,45,53,304.4554823
1,60,53,372.5476491
2,15,53,386.0710048
2,30,53,367.525257
2,45,53,360.3606397
2,60,53,387.8619093
3,15,53,358.71285
3,30,53,356.2306617
3,45,53,380.8731024
3,60,53,365.8052054
4,15,53,355.3283847
4,30,53,379.7658054
4,45,53,357.8446896
4,60,53,390.101507
5,15,53,355.4118659
5,30,53,355.9920261
5,45,53,355.4232786
5,60,53,371.5468395
6,15,53,387.0792543
6,30,53,371.7010908
6,45,53,378.3539148
6,60,53,386.2646867
7,15,53,363.6141586
7,30,53,381.2439642
7,45,53,363.6769426
7,60,53,400.0910266
8,15,53,369.9758138
8,30,53,356.7855051
8,45,53,367.3590638
8,60,53,353.7173601
9,15,53,340.7645306
9,30,53,371.4409034
9,45,53,369.5269008
9,60,53,376.4209985
10,15,53,351.8830942
10,30,53,352.5352663
10,45,53,357.681409
10,60,53,349.2515323
11,15,53,409.7724691
11,30,53,371.7970037
11,45,53,355.0233221
11,60,53,372.661166
12,15,53,385.8423777
12,30,53,376.8072594
12,45,53,380.7205547
12,60,53,373.5848035
13,15,53,341.043038
13,30,53,353.2755463
13,45,53,383.0646262
13,60,53,362.4723494
14,15,53,369.9581279
14,30,53,374.7991141
14,45,53,348.9943272
14,60,53,368.8271464
15,15,53,358.5975149
15,30,53,341.5828918
15,45,53,372.1522237
15,60,53,351.8973907
16,15,53,357.4836001
16,30,53,343.7919711
16,45,53,355.8444845
16,60,53,372.9101458
17,15,53,391.4405576
17,30,53,347.1915479
17,45,53,371.3678666
17,60,53,374.2828563
18,15,53,382.8046908
18,30,53,386.3390565
18,45,53,347.6117525
18,60,53,366.7196784
19,15,53,385.8614556
19,30,53,374.6383808
19,45,53,388.6326063
19,60,53,385.6289138
20,15,53,404.0829995
20,30,53,322.8252192
20,45,53,360.2826063
20,60,53,360.1715691
21,15,53,342.4102947
21,30,53,357.182355
21,45,53,388.9969576
21,60,53,366.685634
22,15,53,381.4397802
22,30,53,392.4784312
22,45,53,360.9632965
22,60,53,359.0095636
23,15,53,344.1537514
23,30,53,361.175652
23,45,53,354.0154801
23,60,53,362.1252975
24,15,53,362.0222044
24,30,53,353.7916813
24,45,53,346.9765428
24,60,53,359.5322587
1,15,54,365.954426
1,30,54,351.0528612
1,45,54,371.4811586
1,60,54,363.3556245
2,15,54,361.4480548
2,30,54,380.640074
2,45,54,403.4672062
2,60,54,379.5909231
3,15,54,376.2358495
3,30,54,365.7922671
3,45,54,367.8396052
3,60,54,375.2329972
4,15,54,356.6627128
4,30,54,341.2818125
4,45,54,372.7395611
4,60,54,354.2254495
5,15,54,372.1601472
5,30,54,352.1190231
5,45,54,345.1965609
5,60,54,342.740849
6,15,54,370.3166309
6,30,54,397.7108067
6,45,54,368.9961708
6,60,54,373.7445426
7,15,54,368.0691539
7,30,54,369.4816696
7,45,54,404.4378272
7,60,54,352.9256393
8,15,54,363.1139826
8,30,54,354.6863779
8,45,54,377.4039689
8,60,54,369.8924478
9,15,54,360.3577164
9,30,54,377.8632931
9,45,54,349.2516266
9,60,54,367.6699165
10,15,54,368.9962316
10,30,54,391.4789448
10,45,54,374.5323334
10,60,54,366.2562038
11,15,54,343.7506167
11,30,54,341.6362294
11,45,54,375.3836287
11,60,54,354.2529942
12,15,54,361.7667081
12,30,54,351.4826442
12,45,54,368.6878441
12,60,54,369.4453931
13,15,54,394.2760653
13,30,54,395.4735995
13,45,54,383.0939306
13,60,54,383.4598408
14,15,54,346.5674692
14,30,54,386.5994117
14,45,54,350.3014598
14,60,54,339.5319967
15,15,54,417.5465635
15,30,54,370.9315839
15,45,54,354.8627266
15,60,54,365.8447469
16,15,54,366.8446842
16,30,54,331.8286411
16,45,54,354.0014455
16,60,54,374.3799595
17,15,54,366.2967949
17,30,54,338.4934112
17,45,54,357.6692706
17,60,54,363.2584052
18,15,54,367.0464105
18,30,54,338.233421
18,45,54,369.8948517
18,60,54,390.7455705
19,15,54,339.6420655
19,30,54,372.897997
19,45,54,387.7105737
19,60,54,371.941292
20,15,54,375.3579819
20,30,54,357.9386245
20,45,54,362.6834555
20,60,54,346.9760085
21,15,54,363.7259458
21,30,54,356.6686437
21,45,54,354.9430035
21,60,54,389.4064988
22,15,54,363.7987709
22,30,54,376.0270325
22,45,54,371.8587788
22,60,54,349.1012943
23,15,54,334.778021
23,30,54,342.2444062
23,45,54,370.2321545
23,60,54,360.7842246
24,15,54,378.1480626
24,30,54,359.4952597
24,45,54,344.068901
24,60,54,367.2919479
1,15,55,383.7391544
1,30,55,370.0599063
1,45,55,362.6709108
1,60,55,358.8243241
2,15,55,386.474159
2,30,55,380.6822082
2,45,55,358.6816057
2,60,55,343.6745328
3,15,55,350.7601805
3,30,55,371.171558
3,45,55,347.8293219
3,60,55,359.3806104
4,15,55,363.7107361
4,30,55,354.914442
4,45,55,355.4923043
4,60,55,362.0102647
5,15,55,356.6977336
5,30,55,343.7421206
5,45,55,377.772966
5,60,55,350.6619849
6,15,55,382.6585933
6,30,55,360.0934213
6,45,55,360.6749576
6,60,55,386.9234944
7,15,55,369.9890197
7,30,55,359.1298008
7,45,55,352.1777361
7,60,55,357.2481564
8,15,55,372.2615163
8,30,55,379.5825874
8,45,55,366.5009394
8,60,55,357.6458493
9,15,55,371.2061049
9,30,55,376.7027805
9,45,55,358.8123873
9,60,55,389.3389809
10,15,55,359.7517202
10,30,55,380.419977
10,45,55,381.5667885
10,60,55,366.641991
11,15,55,364.32901
11,30,55,379.9898104
11,45,55,336.1891623
11,60,55,366.2673251
12,15,55,366.846799
12,30,55,371.6996556
12,45,55,351.2298468
12,60,55,342.6304293
13,15,55,322.5247259
13,30,55,374.6383146
13,45,55,383.3619638
13,60,55,358.441312
14,15,55,404.6645826
14,30,55,355.2222324
14,45,55,344.2493204
14,60,55,363.3300864
15,15,55,367.446701
15,30,55,376.8851071
15,45,55,367.6964215
15,60,55,353.2145218
16,15,55,340.7831123
16,30,55,356.1108367
16,45,55,343.3905116
16,60,55,377.5602467
17,15,55,364.0186166
17,30,55,335.3812948
17,45,55,371.6997848
17,60,55,350.6151793
18,15,55,387.8206802
18,30,55,366.5694791
18,45,55,369.4675486
18,60,55,352.8256003
19,15,55,374.2767785
19,30,55,366.7774627
19,45,55,369.253656
19,60,55,360.4721246
20,15,55,376.2471306
20,30,55,325.7851955
20,45,55,368.4271873
20,60,55,382.8741413
21,15,55,362.593787
21,30,55,375.1790467
21,45,55,355.9667426
21,60,55,368.5428883
22,15,55,356.155298
22,30,55,384.4590733
22,45,55,373.4079642
22,60,55,388.2389213
23,15,55,365.0313907
23,30,55,364.7441078
23,45,55,370.8437876
23,60,55,389.4251558
24,15,55,326.5882797
24,30,55,338.2698117
24,45,55,386.4517496
24,60,55,396.7121602
1,15,56,362.3628525
1,30,56,387.8769258
1,45,56,401.2410638
1,60,56,368.8203233
2,15,56,358.2580227
2,30,56,357.9033341
2,45,56,361.5221595
2,60,56,378.7892914
3,15,56,362.9215056
3,30,56,399.0657505
3,45,56,360.1544187
3,60,56,353.9964371
4,15,56,374.6287869
4,30,56,369.5670397
4,45,56,373.286555
4,60,56,331.438244
5,15,56,363.2594587
5,30,56,335.700188
5,45,56,368.7489955
5,60,56,378.237871
6,15,56,385.0247087
6,30,56,378.0410821
6,45,56,373.6393493
6,60,56,378.4089135
7,15,56,364.7874546
7,30,56,365.0847319
7,45,56,382.4197251
7,60,56,383.5138373
8,15,56,358.0075093
8,30,56,336.2935306
8,45,56,328.1405676
8,60,56,339.1533888
9,15,56,349.3438229
9,30,56,373.0343144
9,45,56,353.0144843
9,60,56,364.318076
10,15,56,371.7619302
10,30,56,343.0227283
10,45,56,351.7964105
10,60,56,353.4476225
11,15,56,352.5897072
11,30,56,358.524487
11,45,56,378.601128
11,60,56,357.407699
12,15,56,377.0808629
12,30,56,371.2861531
12,45,56,368.8556802
12,60,56,381.6762805
13,15,56,400.7494332
13,30,56,389.7352382
13,45,56,339.7843662
13,60,56,374.3896571
14,15,56,345.3041583
14,30,56,332.7982645
14,45,56,345.8956958
14,60,56,329.9970977
15,15,56,347.1960279
15,30,56,387.8848403
15,45,56,357.9149073
15,60,56,409.5984183
16,15,56,372.1126755
16,30,56,382.1504356
16,45,56,363.3250797
16,60,56,361.1383024
17,15,56,352.8912657
17,30,56,368.3475668
17,45,56,341.4393485
17,60,56,351.7994116
18,15,56,348.2117936
18,30,56,368.4706983
18,45,56,390.5303128
18,60,56,401.0337478
19,15,56,336.9741557
19,30,56,371.3912536
19,45,56,355.0073587
19,60,56,348.0112033
20,15,56,367.4073344
20,30,56,357.9905799
20,45,56,366.5518149
20,60,56,378.2954394
21,15,56,350.4011836
21,30,56,363.2151275
21,45,56,337.8801521
21,60,56,359.4411558
22,15,56,381.902504
22,30,56,337.1379177
22,45,56,372.1132306
22,60,56,343.5827599
23,15,56,369.2999359
23,30,56,358.3437256
23,45,56,361.1554858
23,60,56,339.4593408
24,15,56,350.8008072
24,30,56,362.555241
24,45,56,366.888383
24,60,56,362.5831999
1,15,57,355.2180711
1,30,57,387.4634401
1,45,57,362.5316339
1,60,57,353.0135682
2,15,57,353.2959466
2,30,57,364.4774498
2,45,57,380.9227984
2,60,57,358.7648296
3,15,57,379.9825284
3,30,57,369.4232053
3,45,57,356.4933532
3,60,57,352.3370724
4,15,57,368.618122
4,30,57,364.0235367
4,45,57,350.900304
4,60,57,352.7116109
5,15,57,374.5405287
5,30,57,374.2546383
5,45,57,360.6173755
5,60,57,379.2387105
6,15,57,359.9864714
6,30,57,363.824221
6,45,57,385.9290315
6,60,57,356.8764935
7,15,57,332.2718198
7,30,57,344.6160319
7,45,57,370.4761941
7,60,57,362.182481
8,15,57,410.7544403
8,30,57,342.5501958
8,45,57,361.7228643
8,60,57,366.373904
9,15,57,343.2254122
9,30,57,383.3812963
9,45,57,377.8931531
9,60,57,390.9716288
10,15,57,376.9697375
10,30,57,307.5987449
10,45,57,349.8843399
10,60,57,370.8190093
11,15,57,352.3723214
11,30,57,370.3537743
11,45,57,364.6306862
11,60,57,356.7524776
12,15,57,366.8290808
12,30,57,374.1123801
12,45,57,384.4274824
12,60,57,351.0811184
13,15,57,356.3550852
13,30,57,353.9180737
13,45,57,379.5950577
13,60,57,391.4589016
14,15,57,382.9971531
14,30,57,387.6673954
14,45,57,369.7956379
14,60,57,352.5910754
15,15,57,376.8424724
15,30,57,393.9758379
15,45,57,373.9991941
15,60,57,380.9261916
16,15,57,340.4479405
16,30,57,375.0631854
16,45,57,363.1952976
16,60,57,374.7729887
17,15,57,386.6159583
17,30,57,355.2478194
17,45,57,390.3671532
17,60,57,350.2716472
18,15,57,366.3834148
18,30,57,370.7398637
18,45,57,383.1788938
18,60,57,360.4250945
19,15,57,350.3947402
19,30,57,388.9049731
19,45,57,371.6514647
19,60,57,334.3880932
20,15,57,370.9521301
20,30,57,337.8763941
20,45,57,378.6622947
20,60,57,388.422917
21,15,57,362.7229262
21,30,57,350.8446007
21,45,57,385.7998416
21,60,57,357.354787
22,15,57,352.3166142
22,30,57,345.0598162
22,45,57,341.6896018
22,60,57,370.2295053
23,15,57,360.2843128
23,30,57,378.6224898
23,45,57,364.7869198
23,60,57,362.2824324
24,15,57,337.5346095
24,30,57,353.0206558
24,45,57,367.424513
24,60,57,358.7062641
1,15,58,386.5875168
1,30,58,335.7344824
1,45,58,362.7487897
1,60,58,367.5906022
2,15,58,353.8900061
2,30,58,367.5484863
2,45,58,392.9099489
2,60,58,348.5201356
3,15,58,359.9710696
3,30,58,342.4846515
3,45,58,377.6313371
3,60,58,345.9718857
4,15,58,351.6663605
4,30,58,389.0087456
4,45,58,379.1943903
4,60,58,353.339768
5,15,58,382.3558106
5,30,58,354.9255974
5,45,58,367.4506677
5,60,58,395.7435841
6,15,58,402.6647637
6,30,58,358.4606036
6,45,58,365.2237204
6,60,58,382.7249146
7,15,58,375.6599692
7,30,58,361.9004335
7,45,58,362.2859799
7,60,58,352.8804537
8,15,58,328.5226802
8,30,58,363.1506121
8,45,58,346.1058909
8,60,58,361.9836148
9,15,58,406.1210613
9,30,58,366.2697145
